"id";"prec";"hfp";"forest";"area";"bioreg";"Var1";"Var2";"Ss";"Ce";"Cc";"Vv"
"320";427,028957528958;7,4125;0,237572563480007;27,2583372308519;"3";3218,29938308858;2041,71717926341;65;2;26;42
"321";513,8;6,52941176470588;0,507246061114865;26,2341148760351;"2";3273,86658288325;2070,62083079099;34;12;16;13
"322";562,494611668525;4,05007974481659;0,354521799596731;57,5102225128243;"2";3289,11907895473;2076,08279190267;113;85;40;66
"323";633,644736842105;1,18367346938776;0,681586567667852;49,6124282064183;"2";3203,60077983503;2104,27001770707;60;0;34;12
"324";389,047619047619;10,0740740740741;0,124863396438221;27,5408550650432;"3";3204,30477251906;2063,07147626274;40;0;24;25
"325";387,97619047619;8,89655172413793;0,209362223023726;28,2599254978117;"3";3203,42197224065;2069,44571313766;70;0;24;36
"326";451,738782051282;6,78;0,427708820711104;35,7149798532747;"2";3248,67059382105;2074,34691487391;56;5;59;88
"327";452,157894736842;2,38461538461539;0,715645634814313;12,922314546851;"3";3249,57240606807;2037,77401785873;42;5;13;15
"328";560,213200986397;4,31074254464843;0,608405875712228;158,095685825833;"2";3301,5922250943;2075,9040926467;115;116;101;67
"329";398,394736842105;29,1739130434783;0,031288879305569;24,6577744595145;"3";3205,40116087092;2051,52354630854;8;0;22;7
"330";457,227272727273;12,1428571428571;0,175308758389623;14,4620530914885;"2";3250,45010558268;2059,34108351013;30;22;32;16
"331";388,045617173524;9,35267857142857;0,291967836609341;44,6681348073624;"2";3201,88665403658;2073,59248483367;74;0;70;46
"332";422,538461538462;11,1111111111111;0,18227948373309;8,54542650413262;"2";3241,31106151113;2074,32712989347;30;54;374;32
"333";565,684662236988;7,16391741881938;0,551822777917582;52,3788842382291;"2";3292,96526219274;2068,03624464801;30;25;22;15
"334";431,27027027027;11,6666666666667;0,032082298509006;23,8373597607847;"3";3214,04962815138;2003,24943915773;3;0;7;25
"335";405,894736842105;14,3333333333333;0,298597227812647;11,7883504806369;"2";3233,43845172593;2080,64353534301;9;0;10;10
"336";576,904761904762;5,44444444444444;0,544344233969847;28,0674030352463;"2";3317,24833853204;2027,09339128447;57;79;18;15
"337";404,440677966102;11,3947368421053;0,236942479500381;36,8740828323746;"2";3227,70099854631;2076,6495971898;122;9;28;43
"338";496,280423280423;6,5709706959707;0,193149463095104;41,1868332435062;"2";3236,51760084606;2109,49553933161;60;0;46;34
"339";399,5;7;0,860480358203252;3,28942811489598;"2";3207,32312108886;2080,32940923424;10;0;14;0
"340";497,946831364125;6,70855614973262;0,375852063884442;44,1246877125445;"2";3324,01166973262;2077,3184983055;45;168;61;38
"341";455,928571428571;10,8076923076923;0,099922237741772;26,7200273319499;"3";3255,91503709054;2022,74183884075;32;4;13;12
"342";459,859126984127;6,00527597402597;0,263833652423487;41,7678701801675;"2";3236,91030874497;2102,42785723313;64;0;54;48
"343";480,758620689655;11,8947368421053;0,192665318733659;19,3540958012856;"2";3251,56257151987;2071,04447823134;18;7;20;9
"344";421,84;10,6875;0,406776323020458;14,8176222347286;"2";3231,75422516435;2069,86328472351;35;4;14;15
"345";508,866666666667;1,90322580645161;0,717182228300307;30,5876157784931;"2";3311,05632483485;2080,16635680842;32;32;32;20
"346";388,06712962963;19,191341991342;0,192145612016207;25,6197324139766;"3";3210,28761778513;2063,74200695805;47;0;28;18
"347";519,627547065338;10,3908851791036;0,263999889302672;87,4482876491586;"2";3324,79282189417;2052,81237759389;134;70;54;59
"348";428,715277777778;4,125;0,519072825144443;20,9524970835882;"2";3218,88140580483;2084,21422097118;104;14;27;26
"349";436,75;24,3681818181818;0,153440921644408;48,5165873274603;"3";3206,41476697846;2010,77220115275;25;0;7;57
"350";387,333333333333;16,0833333333333;0,276527738303412;10,9318990653829;"3";3217,18840360324;2074,45400528999;4;0;8;13
"351";452,577777777778;8,03703703703704;0,298779731202618;28,4724804089835;"3";3224,60443916915;2027,6278501234;30;0;20;36
"352";525,148351648352;3,01666666666667;0,081176770872185;28,246835638384;"2";3332,63104427399;2040,20143985084;25;39;52;14
"353";438,768571428571;11,2;0,230015624072497;22,1184525294764;"2";3229,29273689218;2062,58747061453;40;2;20;38
"354";451,8;2,2;0,438827287654082;9,16389515024382;"2";3222,80137523784;2095,93076098449;23;0;18;4
"355";438;8,94117647058824;0,419924404413905;17,1393806300126;"2";3240,7875329623;2084,36502842808;99;4;50;14
"356";515,04347826087;1,875;0,762272518614064;30,707591605348;"2";3274,71615140326;2049,36109403969;48;72;40;6
"357";476,578947368421;10;0,194329941841333;12,2704348016765;"3";3241,82041443904;2035,69104864445;45;1;10;30
"358";553,836080586081;6,01851851851852;0,866898793291153;38,6969481587987;"2";3292,23989594057;2055,03484505631;100;98;30;28
"359";448,736842105263;6,90909090909091;0,37264591222629;11,7494094671066;"2";3251,92990712982;2093,03361560329;4;0;14;0
"360";512,629347826087;1,30769230769231;0,767031464447169;28,4800103635152;"2";3217,32295446313;2093,92811919582;74;0;27;18
"361";645,344948849105;7,45409604519774;0,6266208648232;71,6063601162837;"2";3325,8120358952;2013,5126276481;84;261;29;60
"362";422,090062111801;1,20588235294118;0,528170935525054;20,8665269351195;"2";3236,06148619392;2088,10972871705;77;6;24;21
"363";550,317073170732;4,15384615384615;0,396227833860349;25,8384270768515;"2";3316,43800438434;2062,0693014904;35;22;18;20
"364";464,557142857143;8,63414634146342;0,260921110482325;42,7756808151806;"2";3255,44196840892;2104,55298000465;35;0;40;14
"365";463,224131578947;4,20550116550117;0,446067589666148;59,5347354174388;"3";3250,28812033752;2031,11494625394;122;20;51;62
"366";435,427077497666;7,97163742690059;0,348322412263804;93,9695846804251;"3";3224,07579555337;2016,55055446096;88;0;25;41
"367";502,051282051282;9,63636363636364;0,362092413581335;24,8873069199353;"2";3344,4175016246;2039,95833313992;20;18;10;7
"368";609,583333333333;6,34285714285714;0,666704981463651;38,3118547052423;"2";3297,88103640561;2034,54524210993;30;67;8;10
"369";462,476923076923;6,92307692307692;0,200565261063597;41,5030172689954;"3";3230,59243381956;2034,45028007408;33;6;14;23
"370";605,03738317757;4,125;0,54123178188701;70,202192400145;"2";3314,42627296773;2022,89882696981;25;115;16;25
"371";527,794847374847;3,72051470588235;0,717741708606678;70,9378253447054;"2";3264,58523965622;2033,77847443526;208;126;44;56
"372";411,25;5,30769230769231;0,529999461770058;13,3137015579165;"2";3233,34285434938;2084,57310822297;40;6;17;23
"373";574,540540540541;6,22727272727273;0,710006210827143;23,017621344621;"2";3317,05330523714;2031,79990946547;35;79;12;24
"374";430,761904761905;23,1904761904762;0,222092608273764;21,1301790016396;"3";3205,01766256219;2026,56390202635;18;0;8;27
"375";588,229166666667;3;0,510518890475699;32,5510489303756;"2";3328,90417928403;2028,80204346527;45;110;22;40
"376";518,782051282051;7,14814814814815;0,39618650568007;53,4376941582906;"2";3340,09746521122;2041,90716360348;40;59;22;35
"377";592,158536585366;2,16363636363636;0,742500895861446;52,4218047227762;"2";3304,25628832785;2028,97971029661;45;68;33;15
"378";445,481481481481;16,2666666666667;0,004904077905748;16,752530459686;"3";3214,55549588838;2012,10432770192;0;0;2;20
"379";425,111111111111;19;0,04812574672461;11,9995850751301;"3";3204,59338538682;2030,84208286389;86;0;8;15
"380";518;1,10344827586207;0,393808311219652;28,6065918515627;"2";3230,76126658917;2103,14488677626;18;9;16;3
"381";520,021428571428;6,16558441558442;0,117272283047856;35,3626071018735;"2";3326,17941094092;2042,57073256101;36;10;10;8
"382";392,5;10,16;0,488007433091601;23,938141215865;"3";3206,63892772896;2075,77723839922;81;8;24;20
"383";392,9875;3,66833333333333;0,755144879203458;48,13928226584;"2";3202,00743200678;2078,86620947508;215;2;27;44
"384";412,5;27;0,002250600780826;12,468960903358;"3";3198,24857646536;2044,97801404236;0;0;9;8
"385";445,666666666667;9,25;0,135879787771652;7,57144717678498;"2";3243,09256296917;2090,66897680135;0;0;8;0
"386";557,187931034483;4,59920634920635;0,76306216584262;61,3747127313952;"2";3276,67272600239;2032,09369864219;114;139;44;50
"387";435,516129032258;8,28571428571429;0,419279006388669;20,1664406689601;"3";3218,51003515423;2027,71796052047;22;0;12;20
"388";399,708333333333;2,5125;0,879398441565115;20,1716300577083;"2";3204,29878803154;2084,49484886106;75;4;24;28
"389";539,229411764706;4,52312925170068;0,502364201233654;63,8741493048124;"2";3286,61419331479;2062,90100828565;53;56;57;20
"390";530,883838383838;4,78125;0,491031281847888;25,9573390646093;"2";3316,32401293893;2055,20721063155;38;46;24;17
"391";450,827777777778;5,21746031746032;0,486189383248461;40,8080487012156;"2";3246,09575081299;2094,84216448927;125;3;48;42
"392";389,631578947368;11,3269230769231;0,259413854262129;27,5272916535149;"2";3207,65360555763;2068,57581323478;46;0;28;63
"393";458,307692307692;3,76190476190476;0,596564600158196;41,5656751524853;"2";3234,88935986881;2095,21750073433;0;0;0;0
"394";483,27027027027;3,65384615384615;0,217358815426328;23,7517907059654;"2";3242,61364916301;2111,76293524395;30;1;24;12
"395";433,086956521739;10,4137931034483;0,260125954405774;29,1351170625087;"3";3222,5769753902;2035,89060960288;70;6;18;69
"396";521,53529657477;10,6799242424242;0,17457607034507;47,6890790835401;"2";3323,54822539241;2061,19223497295;70;21;32;43
"397";540,69175170068;5,88146551724138;0,420712851274223;47,5044535603887;"2";3273,68337355019;2056,40703031497;56;87;32;11
"398";368,82;6,44117647058824;0,096676364066079;32,7557475315503;"3";3323,01553951672;1867,33566280158;0;0;0;20
"399";419,171064814815;5,9615975422427;0,48548313724088;59,7613960434925;"3";3335,71224180633;1850,87074897067;58;6;0;10
"400";386,728187168047;16,0225889058924;0,101602980800024;937,845412305756;"3";3284,04241794149;1840,10238220105;320;164;24;616
"401";350,564516129032;5,76190476190476;0,000286080123436;42,9923236406006;"3";3315,33748033139;1797,6441970122;40;0;0;66
"402";365,074799196787;6,29671052631579;0,376979547684663;72,4496964565513;"3";3336,88857143363;1874,87468004918;218;0;1;150
"403";446,902766600204;6,33202947845805;0,391944865707831;85,6157748764455;"3";3267,4048836827;1814,7601480864;111;21;1;43
"404";393,457173382173;8,06859906634348;0,178829835096099;128,496501189659;"3";3333,9137218475;1862,9110252681;36;29;0;49
"405";457,470087379867;8,08733667367641;0,348227726563769;296,022874277373;"3";3230,43161447075;1824,86472838529;480;231;12;352
"406";394,813282653865;9,78544224591383;0,302015389571644;529,436711101411;"3";3355,00760155393;1820,3033991077;290;3;0;677
"407";426,851298339644;5,54252036670069;0,32379779225473;168,726319298572;"3";3341,73333590893;1838,77562483613;215;40;0;224
"408";434,031861722956;4,67668269230769;0,688027113346865;124,852023884735;"3";3265,94910841896;1804,82643039785;89;23;0;79
"409";410,25130952381;12,7334615384615;0,088344760824228;56,3276285650342;"3";3266,20950163266;1840,00898940089;15;0;0;65
"410";376,571441203679;5,30444555444555;0,467201746533377;75,8945936484622;"3";3351,19728492735;1868,5794872552;87;4;2;25
"411";467,640169486598;8,48934240362812;0,248500810244356;111,992224123191;"3";3236,80505711609;1840,17570464228;75;3;0;40
"412";417,801438226641;9,44768021803737;0,030563980065011;152,897061176636;"3";3262,44884283233;1857,44384073218;20;0;0;140
"413";441,877777777778;8,22536848072562;0,334315209461628;79,0855670466093;"3";3216,76326170016;1808,16483850873;195;327;5;64
"414";488,450274348767;4,37249373433584;0,784176230503871;162,845756292498;"3";3255,25784301669;1807,74595038719;107;34;0;17
"415";405,74842094576;8,85712643431942;0,134821234223394;121,108463325835;"3";3336,12472250333;1828,00801982705;11;0;0;66
"416";468,468956612068;8,98600693678703;0,253751684385394;426,49504836466;"3";3231,98615806188;1853,44987288884;165;11;0;350
"417";415,840718105424;8,26007326007326;0,251220318029397;70,0699209673594;"3";3341,95729098506;1851,72374716697;33;37;0;27
"418";377,903789446385;6,49809027777778;0,056229426390474;78,2889723310792;"3";3317,87776264779;1854,33098363145;10;0;0;10
"419";454,046527215475;4,11504409171076;0,531340126207142;101,85068129222;"3";3253,69679869623;1827,84351558493;128;39;0;46
"420";374,350463821892;5,23137610976594;0,350892997377059;118,457527828706;"3";3343,17179785393;1867,16324315798;136;32;1;69
"421";373,591308368007;11,5995735607676;0,252041919103758;104,905264286106;"3";3330,19893349927;1876,74321715223;46;0;0;16
"422";367,12855366027;12,7847527472527;0,158165854396395;148,204947934414;"3";3360,42037393633;1805,51973922783;74;0;0;54
"423";378,978021978022;6,84745762711864;0,024815053941303;59,3771979883468;"3";3314,65479014485;1878,2219022936;0;0;0;12
"424";406,079816215531;3,81400444793302;0,130779537400557;86,4959175977584;"3";3326,29432410536;1821,45906128551;31;0;0;75
"425";455;7,52380952380952;0,703744907831324;21,2366527010956;"3";3227,40089931536;1793,9458321933;4;24;0;0
"426";399,809414071574;7,91758235151092;0,136138178886397;509,833276842664;"3";3311,62521760774;1831,80120056364;233;1;0;3164
"427";393,929585619553;8,38284451676788;0,309548096462686;193,24745578556;"3";3264,17806727255;1792,52414925262;390;13;0;175
"428";353,462692743764;4,93869495166488;0,646932033157343;99,8496396679644;"3";3275,87990153288;1782,23203892946;106;0;0;53
"429";408,321428571429;6,9;0,076794520457042;19,6894463960142;"3";3277,58977177507;1877,66011965437;20;0;0;11
"430";390,80413782032;6,47734693877551;0,156860285246199;117,20759351396;"3";3322,65735053406;1810,62312562851;139;0;0;80
"431";370,766929238985;10,2366666666667;0,077615237100339;104,86162687742;"3";3322,41308069859;1870,60816825276;10;0;0;20
"432";389,694014141239;15,8279837051932;0,020930120939151;127,498861566709;"3";3280,71534346365;1863,3563849728;0;0;0;34
"433";379,975;9,06896551724138;0,010754605659167;27,962424971195;"3";3314,59933472868;1870,90668351311;0;0;0;12
"434";345,506265218334;10,4916597419777;0,357276296154686;599,659687726868;"3";3299,9157694986;1791,61687359118;533;0;0;175
"435";404,132467532468;13,3787088044721;0,029559707203492;46,1832448969253;"3";3269,46113699829;1844,78277392537;7;0;0;39
"436";427,739170502602;8,17868129633083;0,141594780767334;164,222923302338;"3";3328,37545307145;1839,67608921461;40;5;0;75
"437";410,610997732426;7,47588912269763;0,166832699439954;205,739906769516;"3";3317,21670679793;1840,43127043462;40;0;0;102
"438";376,669552669553;6,13520408163265;0,202291156455291;64,7638951451178;"3";3319,99196049904;1862,35819554758;36;3;0;31
"439";413,089627604267;4,60794747108194;0,719335534382709;211,527466447657;"3";3257,15599843103;1776,57378143315;205;9;0;50
"440";441,525235546728;8,16063347601993;0,257358501739249;295,938550962827;"3";3251,71436241214;1849,56665629628;274;129;0;201
"441";388,577882100775;4,70572810360812;0,358884267058011;254,604965818111;"3";3277,20066015072;1798,39718188047;258;2;0;92
"442";384,844859813084;13,7488262910798;0,005065593440478;73,9179737087273;"3";3299,28928455482;1872,52109758315;0;0;0;250
"443";377,526041666667;11,7213114754098;0,07422761798768;86,6955978897394;"3";3307,59770203145;1869,40415252839;78;3;4;14
"444";479,48106138653;1,33570075757576;0,651643642219386;85,1664786505591;"3";3248,76318543786;1824,98269014392;123;158;0;34
"445";417,390713005632;12,1442901234568;0,024742189640831;91,2390964863805;"3";3256,64143180331;1876,77758347409;12;0;0;67
"446";452,377974138619;5,23809523809524;0,803678944005311;73,9712517204687;"3";3248,26842308855;1798,82450916551;123;4;0;9
"447";402,973684210526;6,01298701298701;0,005375731440639;17,8268441142135;"3";3279,78328291729;1868,84558283109;0;0;0;10
"448";387,106080705009;6,00793650793651;0,129295001540061;169,274499132781;"3";3337,10337799866;1814,66686939265;245;0;0;159
"449";372,086206896552;16,2277777777778;0,018702980114001;23,6933534157265;"3";3301,77753329625;1866,58753522728;8;0;0;38
"450";445,148670323623;10,0424012855831;0,083760483242383;243,422458502485;"3";3242,8369932233;1865,44869227368;59;0;0;58
"451";383,764705882353;5,52941176470588;0,003365485219047;34,8791967158912;"3";3307,40013455809;1877,66394838396;0;0;0;25
"452";512,759316909803;3,86662293935021;0,644604930952671;258,028198535622;"3";3234,06883420241;1761,64807536427;462;191;0;44
"453";369,287301587302;9,42666666666667;0,104773117661257;52,5738543052641;"3";3317,78332720842;1801,74868340778;44;0;0;99
"454";458,006965342879;10,6547395281251;0,417683188918215;224,221612459998;"3";3212,35627204496;1856,8253362856;186;19;0;166
"455";522,204022988506;6,08214285714286;0,821071843995569;110,01474125568;"3";3243,63490731807;1810,30771488447;92;7;0;17
"456";490,786226496298;1,89868192413647;0,773427294931845;189,417950448718;"3";3239,74184116229;1819,76682559534;371;174;0;50
"457";431,568837535014;9,32460317460317;0,337621306267538;117,834234956468;"3";3269,84950807114;1821,74017220821;135;57;0;110
"458";412,517556517556;3,68174603174603;0,085663076202216;67,7565715584205;"3";3317,16473838088;1821,75812221799;53;0;0;31
"459";450,966346153846;12,9962301587302;0,239068864764308;29,1931013702803;"3";3222,21294580059;1827,50530642806;20;0;0;47
"460";409,048671334056;10,5520093001124;0,216017201144671;120,286061016517;"3";3283,29766995725;1817,90057441189;21;0;0;99
"461";403,386507936508;8,13856819468025;0,288409232139777;70,3099323608342;"3";3325,47451080681;1850,04393594542;100;20;0;180
"462";423,196691973317;4,06462148962149;0,149030604259931;108,94627516585;"3";3270,02126027492;1831,45863955524;34;9;0;55
"463";386,848214285714;8,375;0,29665511101456;22,9067078204131;"3";3329,19697585707;1858,42398189768;44;1;0;20
"464";503,395257296467;7,91982323232323;0,793820397212684;65,6677840530274;"3";3235,25824631796;1799,28641709559;67;10;0;9
"465";458,597821891172;8,57126738439985;0,339304505750513;93,4510740642035;"3";3239,32162400526;1832,4067493226;144;33;0;91
"466";413,271503604764;10,0181507739319;0,039427460162344;407,201213099298;"3";3271,08899173329;1872,45534072729;37;0;0;281
"467";466,750915750916;7,43666666666667;0,625312871402309;47,3412403128339;"3";3226,27752990803;1811,66187379014;124;36;0;24
"468";441,95315912158;4,47240981240981;0,280694738187874;77,3650886254351;"3";3260,24160434744;1829,87066488948;44;201;0;94
"469";356,743727782595;5,52722882256351;0,53911729210747;117,759181220959;"3";3281,36644721925;1778,13973465823;158;6;0;69
"470";395,107518582698;11,1655875986758;0,022972506176662;203,085236902805;"3";3288,67686926546;1873,90686650804;23;0;0;100
"471";375,948625580679;9,12839475339475;0,186113297251435;228,011338429477;"3";3303,311240402;1804,01754881326;192;0;0;100
"472";372,487058823529;9,74130036630037;0,068462354295742;96,0833804062315;"3";3310,0808124264;1857,68570412173;8;0;0;29
"473";476,244214557372;7,65032550416288;0,528056358840071;128,027564562336;"3";3231,11533766292;1812,91284573703;225;112;0;88
"474";390,344444444444;6,06031746031746;0,483443156136006;54,335372181947;"3";3346,88675966237;1861,81748045411;73;1;0;65
"475";407,157967032967;10,6910714285714;0,122788556496087;48,7330743912181;"3";3280,99825283679;1886,11753005973;2;0;0;22
"476";374,30004743833;10,0402777777778;0,176203222459597;126,860823873972;"3";3322,93111467672;1883,63475803297;55;0;0;35
"477";435,530162641039;7,70859328579917;0,327943214965144;81,4549559025459;"3";3217,79596070715;1812,77075464744;112;110;0;37
"478";433,137355224003;9,03088441268382;0,069944859994797;786,414297468082;"3";3232,32225575399;1879,40498097942;118;4;0;301
"479";355,257894736842;8,38095238095238;0,803781690040732;18,7096207296765;"3";3342,5591820879;1877,15986066253;8;0;0;0
"480";382,904761904762;4,59868421052632;0,054796965466769;40,4902481066294;"3";3327,24008968468;1856,02861387901;12;3;0;14
"481";478,018518518519;6,08219178082192;0,752830936400979;70,9947766291259;"3";3227,05639290378;1798,53048563364;84;31;0;0
"482";469,863846153846;7,88708624708625;0,010189340825;60,9010697159078;"3";3225,56520736356;1837,49222865357;10;0;0;40
"483";434,010277216947;5,65876665095223;0,642827538554527;315,384235642695;"3";3239,23806769833;1780,49168350686;492;77;0;159
"484";395,094067310949;12,8925751467981;0,112877407996412;112,595582956498;"3";3295,99173232899;1823,41918384927;49;11;0;128
"485";420,9;8,9;0,352990936555891;8,275;"3";3222,22565922911;1794,29803622905;0;0;0;0
"486";470,714622041497;7,7783534196286;0,279362950918242;400,350887299332;"3";3068,04280776116;1872,64343815741;935;1113;97;347
"487";498,920896194201;7,80464132577103;0,200844298400671;192,37148258926;"3";3038,9112054778;1894,69943212742;472;253;411;371
"488";501,04400181688;8,86388521652343;0,132484241127283;77,8004217797414;"4";3031,90700298975;1858,20826514671;238;244;7;115
"489";441,7625;11,3401515151515;0,143180227145094;56,0780530551674;"3";3206,02801503532;1818,85581857364;61;15;0;97
"490";401,748701750321;12,5496935317448;0,009469671873125;581,662956961626;"3";3178,43788839677;1899,47861866254;66;0;0;466
"491";430,06599634933;6,69796075837742;0,212602740605175;175,696842281257;"3";3078,79452370851;1921,01112632182;434;492;9;57
"492";420,601758241758;9,76666666666667;0,278132494013309;69,1435511942543;"3";3096,88058408613;1878,1269110371;188;5;6;123
"493";435,986111111111;11,8333333333333;9,49168275e-07;48,4823134528231;"3";3177,42582756715;1839,96369949825;65;0;0;37
"494";440,058167542526;10,2654188948307;0,344002896268633;157,328314159238;"3";3114,50567271418;1847,25889529048;267;587;2;111
"495";439,96123213329;10,2660376606194;0,192656754950682;560,85786983282;"3";3192,74678665476;1855,63261171426;622;133;15;2905
"496";492,105479837961;7,5707659722896;0,329049148928484;179,615965662457;"4";3037,24892338885;1869,04117532475;788;938;11;164
"497";481,737010725343;6,40404779675833;0,370406070385109;91,466803613655;"4";3047,56803141088;1865,50684939465;294;446;4;63
"498";407,813138190312;13,2335889955455;0,046781177381782;154,610287634944;"3";3129,0881045464;1864,38534254577;59;22;1;213
"499";440,597381864623;11,3714285714286;0,004178951468025;54,9556198818053;"3";3191,17759093505;1822,0578474917;8;0;0;64
"500";497,279812140979;7,76853194596206;0,314737708081062;1034,26632904707;"3";3053,69064802189;1847,6052623273;2638;2345;135;817
"501";437,570313283208;14,0756235827664;0,429152071110308;70,0337011611506;"3";3144,01188938274;1813,93289262521;65;316;2;19
"502";437,08231277918;2,79757601721635;0,435536526340158;193,877012421741;"3";3046,29670962489;1944,39134569972;500;1340;82;127
"503";394,485655737705;15,577380952381;0;61,1660019565543;"3";3154,76862653638;1894,37420428934;9;12;0;61
"504";423,817984570031;10,7207088534937;0,123455880984256;358,642857744645;"3";3191,80336616442;1873,41575316355;362;34;8;798
"505";447,725089879257;12,9482180391713;0,34434206192307;151,924185100849;"3";3101,48359720543;1852,49246953342;250;323;1;509
"506";452,451198630137;8,35185185185185;0,431079375875219;61,523350102965;"3";3064,36411419601;1906,64200007558;173;119;19;90
"507";429,766145833333;8,62255816746992;0,163254049187555;63,3266437984736;"3";3109,80247953469;1859,58577982877;115;549;1;119
"508";406,956089246546;12,0720164609054;0,013789086704415;172,287913275925;"3";3137,78898003229;1863,87032537661;20;0;0;110
"509";499,508166281679;10,1109723721067;0,329365165595214;350,955151021159;"3";3073,32536002077;1841,84874855409;1028;2224;37;503
"510";458,259470910596;7,7551724137931;0,099963528131442;87,9150087319873;"3";3081,49273694814;1869,83974220915;96;264;6;111
"511";493,811618493551;6,50998168498169;0,319070165771929;82,0548357720932;"3";3079,22013371797;1835,34760778277;227;299;8;73
"512";431,738008459137;9,13459610203303;0,333346241794652;351,361561786257;"3";3125,28978257469;1835,09305950566;572;1029;11;453
"513";410,022309928303;11,2570852685545;0,00075493452889;285,931398127788;"3";3194,66568208246;1902,67623866698;0;0;0;68
"514";421,325274725275;14,1060606060606;0,232292139032169;21,6636885939154;"3";3103,82445307624;1863,04661347151;41;4;0;51
"515";428,714285714286;21,3;0,08162699488951;9,73921586024492;"3";3100,29322224342;1862,42913933145;31;0;2;24
"516";389,08843537415;14,364185110664;0,005034141994923;80,7992741214476;"3";3123,1011607874;1884,19907972893;57;0;0;188
"517";453,681818181818;12,8571428571429;0,109172230286772;13,5083505206063;"3";3192,75695961424;1847,65552405505;35;20;0;56
"518";444,658786231884;8,86805555555556;0,065093511229189;89,0311974233427;"3";3162,08604801795;1817,78623954879;161;120;0;244
"519";398,555508834996;18,1201111780508;0,080554295658527;208,951815158251;"3";3108,39032017159;1875,92079014752;138;188;4;451
"520";426,153703304704;9,74540278562018;0,142414146116229;140,138242034792;"3";3098,6956220577;1868,44321713992;242;118;20;179
"521";448,111111111111;8,54639175257732;0,377812534475197;96,5627921208583;"3";3111,08794673594;1915,0206359106;83;0;0;22
"522";442,422413793103;10,7442528735632;0,007874408632232;75,8586321201542;"3";3179,94671779001;1829,13847915963;47;0;0;74
"523";501,904274392274;9,13987179487179;0,205538787260602;181,324937679616;"4";3027,83268061165;1871,06366182781;410;355;13;125
"524";392,356128003937;11,3099386724387;0,001132939334167;328,39879149171;"3";3144,2126047659;1879,58570921165;127;0;0;173
"525";401,406130661791;6,9594647776466;0,327744595882805;84,076510489986;"3";3116,67518828763;1890,9496100345;220;266;25;250
"526";471,85347985348;2,30434782608696;0,497727359812105;35,0937359639254;"3";3067,95398236;1910,62645914199;144;68;16;15
"527";519,539246886003;4,55784845173042;0,658660789821308;244,823370894922;"3";3071,10293555283;1822,29504006233;406;835;24;82
"528";451,880225988701;10,8990476190476;0,026136052480461;65,8399918783559;"3";3193,78014460183;1837,52400379229;38;15;2;250
"529";414,901960784314;14,4925373134328;0,109640414302079;136,670092231624;"3";3130,92979005734;1901,9291728342;118;25;0;100
"530";418,64240852493;10,1619304553804;0,065863008168445;138,472673495858;"3";3131,36191363435;1847,68001887937;149;35;4;344
"531";509,017991452991;9,48799422799423;0,268138367306569;67,9005307082741;"4";3021,11538195186;1865,78053472123;152;85;5;46
"532";403,491807488989;11,6196485227735;0,081132442257906;164,451487896191;"3";3165,33674767026;1899,78857264534;151;104;2;145
"533";470,726566469143;6,60353264285659;0,465372770727005;77,3837337420592;"3";3085,7603848695;1834,30904057707;143;286;10;98
"534";441,672653858571;3,27039166165393;0,497902956506922;218,638617071412;"3";3062,16774235094;1929,86532890729;860;1766;46;212
"535";394,428528528529;15,0797101449275;0,008378137451666;29,9541458900236;"3";3155,99088009865;1889,5971586548;27;2;3;54
"536";433,737273366136;6,5915365336418;0,408530928373885;114,221482923941;"3";3075,36456618821;1883,97702342555;418;581;5;10
"537";404,573125414731;12,4029468599034;0,2220639492468;350,162651189581;"3";3111,63538578248;1904,63635136427;569;0;79;376
"538";404,554559142714;12,3129328890346;0,016946195352796;429,96692286422;"3";3166,09945774626;1871,25590885539;148;5;2;548
"539";422,33089668616;11,3061660561661;0,048016611833426;77,1447952461632;"3";3165,07932879074;1858,60786853547;106;0;5;63
"540";451,853060766394;7,4643220359887;0,479323040548315;304,411494866678;"3";3100,74730564492;1824,5807410775;716;1157;26;200
"541";391,464781937928;17,6203373803811;0,141886393248324;100,426324461317;"3";3111,51565913219;1889,01305542321;91;224;7;180
"542";440,387058049215;8,35176624142141;0,202659793136403;191,207489404277;"3";3169,46624724283;1838,38813376303;195;320;7;770
"543";420,856718430012;10,3972442928048;0,124071267588891;187,710760234136;"3";3140,78588837327;1849,95143963252;363;4;1;498
"544";448,23747531092;3,48763932146285;0,542939593797255;126,957160724438;"3";3060,77823755009;1917,26748685033;501;922;41;187
"545";441,118523271319;3,40276875901876;0,658447974192406;87,5095135668076;"3";3071,0206287699;1939,1936952655;255;738;10;51
"546";417,506816632584;20,625;0,004409733966862;113,000322174172;"3";3206,03044490682;1907,4969672017;0;0;0;56
"547";410,809749774035;8,15952380952381;0,271691049988948;59,3307588418177;"3";3102,95305473497;1887,53682405501;210;277;6;203
"548";433,98270579962;6,74234859272615;0,49966765711354;547,844282795926;"3";3082,86533539745;1895,80890991678;1726;3829;76;223
"549";403,522817460317;21,0878787878788;0,005192743415147;23,2994136104878;"3";3108,02318791202;1872,34084707138;3;0;0;23
"550";429,268987341772;10,5336538461538;0,10071571529276;213,12884383132;"3";3097,17842532335;1905,34542799082;184;0;0;85
"551";403,698879074142;13,1194622758662;0,033243961337119;82,8536339303415;"3";3121,76008986775;1865,02006359325;11;0;0;224
